,created_at,text,user_followers_count,retweet_count,favorite_count,hashtags
436,2016-12-29,RT @Tyker_: Follow this account for relatable tweets daily! https://t.co/kHSTRejOri,472,0,0,[]
440,2016-12-29,people think it's okay to just to say anything and not get a reaction,213,0,0,[]
446,2016-12-29,"Obama administration plans new sanctions against Russia: Report...
Read More: https://t.co/4L69IWUHXi https://t.co/WvV3yOEObi",187,0,0,[]
451,2016-12-29,553 #TeamBTS #SOOMPIAWARDS,0,0,0,"[{'text': 'TeamBTS', 'indices': [4, 12]}, {'text': 'SOOMPIAWARDS', 'indices': [13, 26]}]"
461,2016-12-29,Baltimore claimed free cab fares! Lyft rival Uber is doling out free ride credit with code STEVENT1811UE. Nice coupon. Wild promo.,54,0,0,[]
472,2016-12-29,Philips #Sonicare HX6631/24 Gum Health Rechargeable Sonic Toothbrush 3Series $69.99 freeship  https://t.co/1dpv6ICxYr,16308,0,0,"[{'text': 'Sonicare', 'indices': [8, 17]}]"
477,2016-12-29,@CouRageJD if you can drop 15 then yea I need a hard carry,13799,0,0,[]
487,2016-12-29,Tak bisa memiliki bukan berarti tak mendoakan yang terbaik buatnya. #Singkat_Cerita,4550,0,0,"[{'text': 'Singkat_Cerita', 'indices': [68, 83]}]"
494,2016-12-29,"#Telegraph

https://t.co/f8C1eDDqhI

#SuperDeals #GearBest #SuperDeal https://t.co/4Ma6NbvAfR https://t.co/2DZR3paU8v",232,0,0,"[{'text': 'Telegraph', 'indices': [0, 10]}, {'text': 'SuperDeals', 'indices': [37, 48]}, {'text': 'GearBest', 'indices': [49, 58]}, {'text': 'SuperDeal', 'indices': [59, 69]}]"
507,2016-12-29,one person followed me and 4 people unfollowed me // automatically checked by https://t.co/KD8SKfONfM,751,0,0,[]
517,2016-12-29,RT @LydiasLyfe: Please RT yall. This baby needs his family . #SanDiego https://t.co/h3ieHjWTbz,920,0,0,"[{'text': 'SanDiego', 'indices': [61, 70]}]"
519,2016-12-29,"Music is hot, but Jahannum is hotter. :) https://t.co/CKXjEItPEl",397,0,0,[]
522,2016-12-29,I liked a @YouTube video from @awesomenesstv https://t.co/lyQkSjHxFr Model UN-dressed | Foursome S2 | Episode 5,1468,0,0,[]
528,2016-12-29,"@Stimulus4U 
U.S. Finalizes Deal to Give Israel $38 Billion in Military Aid  https://t.co/cCyYnlupfX",166,0,0,[]
533,2016-12-29,"RT @_bshadanti: speaking it into existence that 2k17 will be filled w/ lots of $, love and good vibes",786,0,0,[]
539,2016-12-29,8 people followed me and 6 people unfollowed me // automatically checked by https://t.co/cRkXd4UC98,1505,0,0,[]
543,2016-12-29,"3. I don't think have any unusual kinky. Liked being called daddy seems to be fairly normal. 

4. Weirded place I've had sex was my garage",11230,0,0,[]
547,2016-12-29,Enter 2 win $2700 in fabulous prizes from @darbysmart @lyonandpost @myrocksbox @GlamSquad @GLOSSYBOX_US @MarieClaire https://t.co/n0XPTIz3F3,2470,0,0,[]
548,2016-12-29,@eyerolI but then she makes fun of my bangs????? https://t.co/Z0Nm1NNkrE,1623,0,0,[]
549,2016-12-29,I added a video to a @YouTube playlist https://t.co/Br5NtoHnAh Lession 95- Building the CMS database | Online Courses,60,0,0,[]
553,2016-12-29,RT @disafterdark: Would u pay a premium (example $100 pp or $300 per family) for a timed itinerary from @WaltDisneyWorld ?,2310,0,0,[]
555,2016-12-29,Yas https://t.co/0eWyvbP846,184,0,0,[]
558,2016-12-29,@Bethany_a11 Tru and this wasn't even me,1105,0,0,[]
560,2016-12-29,"RT @sarahjeong: Episode 6

VADER: Sister? You have a twin sister? ... damn I should have just driven her to the doctor like she asked",355,0,0,[]
566,2016-12-29,RT @AnnabeCleopatra: college fuckfest parte https://t.co/xGaJD4QEhg,296,0,0,[]
584,2016-12-29,"RT @MarketWatch: Passive investing, a winner in 2016, shows no sign of stopping https://t.co/zCYUJGc50v",2774,0,0,[]
594,2016-12-29,"RT @ChrisBrwnn_: Thigh Or Breast?
https://t.co/n3i8GmAgRB",17767,0,0,[]
598,2016-12-29,RT @mutantcasket: https://t.co/bY9qMToc5B,589,0,0,[]
608,2016-12-29,"RT @Heissarcastic: Rain drop
Drop top

I need attention nonstopstop",276,0,0,[]
615,2016-12-29,@abdmun nak ikut,155,0,0,[]
617,2016-12-29,I know this is a few years too late but I just finished reading The Host and I think it is the best book I have ever read,457,0,0,[]
628,2016-12-29,"sampe rumah makin tumbang, batuk pilek",424,0,0,[]
629,2016-12-29,King Cock Strap On Harness 8 inches Dildo - Beige https://t.co/WzKyZssJnP https://t.co/Mx0acXY3gY,228,0,0,[]
633,2016-12-29,"RT @lilautti: @DetroitMade94 ""im mexican"" BITCH SO",16671,0,0,[]
634,2016-12-29,RT @YoungEnt: These valuable resources will help you take your business to the next level. https://t.co/22iA2GDPUr https://t.co/DwguEn2fvj,201,0,0,[]
641,2016-12-29,#job #jobs #hiring #jobsearch #career Caregiver / CNA Jobs - Hiring ASAP https://t.co/iaYt2cY1x6,18175,0,0,"[{'text': 'job', 'indices': [0, 4]}, {'text': 'jobs', 'indices': [5, 10]}, {'text': 'hiring', 'indices': [11, 18]}, {'text': 'jobsearch', 'indices': [19, 29]}, {'text': 'career', 'indices': [30, 37]}]"
650,2016-12-29,RT @aminrahmannn: Simpan lah gambar-gambar buruk kawan anda untuk kebaikan serta kegunaan masa hadapan,196,0,0,[]
652,2016-12-29,RT @rhoadisland: I'm so tired,1056,0,0,[]
672,2016-12-29,I just ate a brownie and cried all at the same time. I'm a mess!,544,0,0,[]
685,2016-12-29,talk about a goat song https://t.co/IqS6f6sG7a,1074,0,0,[]
687,2016-12-29,I really just be up for no damn reason.,677,0,0,[]
698,2016-12-29,when he makes u pay with square so u don't get the 3x points or travel credit from your fancy card https://t.co/n76jDJAMJu,4950,0,0,[]
701,2016-12-29,"On Live
 https://t.co/rk3Q4ubE4k - Lit - My Own Worst Enemy #alt #tunein",24892,0,0,"[{'text': 'alt', 'indices': [60, 64]}, {'text': 'tunein', 'indices': [65, 72]}]"
702,2016-12-29,It has been adapted multiple times on screen but you have to read this documentary book because it's THAT magnificent.,563,0,0,[]
711,2016-12-29,"RT @Beyonce_byc: Amazing Gifs That May Actually Surprise Your Brain
https://t.co/gTURHkhEQO",26580,0,0,[]
714,2016-12-29,RT @sarahhamamm: girls are so bitter when they're ugly,207,0,0,[]
716,2016-12-29,#TeamEXO 357,0,0,0,"[{'text': 'TeamEXO', 'indices': [0, 8]}]"
734,2016-12-29,"I mean, you're not wrong.... https://t.co/wdj928S2l0",28,0,0,[]
735,2016-12-29,@ratritual @karisutegia https://t.co/hoZHYNuPa7,619,0,0,[]
740,2016-12-29,"123 WE ARE ONE!!! 
#TeamEXO",6,0,0,"[{'text': 'TeamEXO', 'indices': [19, 27]}]"
749,2016-12-29,"RT @WORLDSTAR: Post Malone previews a new song ""Beerbongs &amp; Bentleys"" https://t.co/CyRoGBpwO6",1129,0,0,[]
758,2016-12-29,RT @dosnostalgic: https://t.co/ja9zQCfgjS,36,0,0,[]
762,2016-12-29,Ask or confess me anything https://t.co/ebuW0HqybF,732,0,0,[]
763,2016-12-29,Infinite museum #TeamINFINITE #SOOMPIAWARDS https://t.co/37oUBjVWj7,265,0,0,"[{'text': 'TeamINFINITE', 'indices': [16, 29]}, {'text': 'SOOMPIAWARDS', 'indices': [30, 43]}]"
765,2016-12-29,RT @lamekidmari: I care &amp; it's weird,271,0,0,[]
768,2016-12-29,RT @everycolorbot: 0x96827e https://t.co/waHw1oJwi2,584,0,0,[]
770,2016-12-29,she already did like 11 days ago https://t.co/u07U5ZrPAl,1794,0,0,[]
775,2016-12-29,@doller_be Hey check out my new video! https://t.co/3qKJAQnvBq *Subscribe &amp; Follow*,1561,0,0,[]
779,2016-12-29,Therefore he can take the increment - Abraham Amaliba #MorningStarr,48237,0,0,"[{'text': 'MorningStarr', 'indices': [54, 67]}]"
786,2016-12-29,He he he,491,0,0,[]
794,2016-12-29,RT @GSDJRV: that soccer kick was brutal #RIZIN2016,2151,0,0,"[{'text': 'RIZIN2016', 'indices': [40, 50]}]"
799,2016-12-29,@JayLee310577710 Hey check out my new video! https://t.co/4E9m3eBT59 *Subscribe &amp; Follow*,1561,0,0,[]
7,2016-12-29,https://t.co/X9Ehvjw7YS,126,0,0,[]
10,2016-12-29,"The longer we persist in the practice of evil, the more the fate of the wicked becomes our fate.

@LouisFarrakhan   #Quote #Farrakhan",243,0,0,"[{'text': 'Quote', 'indices': [116, 122]}, {'text': 'Farrakhan', 'indices': [123, 133]}]"
13,2016-12-29,"The longer we persist in the practice of evil, the more the fate of the wicked becomes our fate.

@LouisFarrakhan   #Quote #Farrakhan",5007,0,0,"[{'text': 'Quote', 'indices': [116, 122]}, {'text': 'Farrakhan', 'indices': [123, 133]}]"
17,2016-12-29,RT @imoyse: 5 customer complaints that escalated hilariously in 2016 https://t.co/QnB3bqxaHy #complaint #service #customerservice,259,0,0,"[{'text': 'complaint', 'indices': [93, 103]}, {'text': 'service', 'indices': [104, 112]}, {'text': 'customerservice', 'indices': [113, 129]}]"
23,2016-12-29,Obama vs Trump: Dispute erupts over who would have won presidential race.. Related Articles: https://t.co/nl4qgIEVbb,3145,0,0,[]
28,2016-12-29,i don't give a damn anymore,195,0,0,[]
31,2016-12-29,RT @ModiBharosa: Happy #LuckyGrahakYojana winners give a thumbs up to #DeMonetisation https://t.co/5Ps6BC2uQn,124,0,0,"[{'text': 'LuckyGrahakYojana', 'indices': [23, 41]}, {'text': 'DeMonetisation', 'indices': [70, 85]}]"
32,2016-12-29,@PJMSEKI don't do the emojis but daddy please,65,0,0,[]
35,2016-12-29,RT @esteelpz: I'm tired of being ugly,636,0,0,[]
37,2016-12-29,#TeamBTS #SOOMPIAWARDS s,656,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}, {'text': 'SOOMPIAWARDS', 'indices': [9, 22]}]"
38,2016-12-29,#TeamBTS #SOOMPIAWARDS Because you were my support Hey mama,15,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}, {'text': 'SOOMPIAWARDS', 'indices': [9, 22]}]"
40,2016-12-29,Steve harvey either https://t.co/rsdsRG1cWT,1716,0,0,[]
41,2016-12-29,@SSEULGIER iyaaa unnie,769,0,0,[]
54,2016-12-29,"Common causes of Kidney Failure with Signs https://t.co/fDAdEaXdOl December 29, 2016 at 09:45AM",1583,0,0,[]
55,2016-12-29,RT @MrGeorgeWallace: Shout out to octopi. The spiders of the sea since 1981.,2627,0,0,[]
57,2016-12-29,tang ina nyo,193,0,0,[]
58,2016-12-29,#TeamGOT7 1202,282,0,0,"[{'text': 'TeamGOT7', 'indices': [0, 9]}]"
61,2016-12-29,Obama vs Trump: Dispute erupts over who would have won presidential race.. Related Articles: https://t.co/nl4qgIEVbb,3145,0,0,[]
71,2016-12-29,"That'll mean I won't get Finn, Seth, or Alexa",549,0,0,[]
78,2016-12-29,RT @Scufy6: People want my spot and don't deserve it.,86,0,0,[]
83,2016-12-29,twitter app's laggy and i'm sleepy. choke.,214,0,0,[]
86,2016-12-29,RT @TumblrSimulator: As a lesbian...  whats up you yaoi loving fucks,211,0,0,[]
95,2016-12-29,video:... https://t.co/GuwXkHp5A4 #nsfw #germanporn #germansluts,203,0,0,"[{'text': 'nsfw', 'indices': [34, 39]}, {'text': 'germanporn', 'indices': [40, 51]}, {'text': 'germansluts', 'indices': [52, 64]}]"
105,2016-12-29,RT @curiousambivert: Mga mumshie spread this #ALDUB76thWeeksary https://t.co/hMuLjgSBsf,66,0,0,"[{'text': 'ALDUB76thWeeksary', 'indices': [45, 63]}]"
106,2016-12-29,"RT @MikaelaLong: my selfie was already hella photoshopped when my mom said ""it'll look great when u edit it"" https://t.co/xHoXIOz60E",678,0,0,[]
108,2016-12-29,Jaij hollands x sona/ coming home,1337,0,0,[]
113,2016-12-29,"Btw, sama-sama berdoa buat juen ya semoga diberi kemudahan mencari jodoh. Aamiin.",1538,0,0,[]
114,2016-12-29,Shoot me @yunglysss https://t.co/tjFLXoj5zO,1342,0,0,[]
116,2016-12-29,"RT @cloudberry121: If Ricky Lo &amp; Cristy Fermin will be a loveteam, I'd be shipping them as LOciFER. 

#ALDUB76thWeeksary",80,0,0,"[{'text': 'ALDUB76thWeeksary', 'indices': [106, 124]}]"
122,2016-12-29,RT @TaurusTerms: #Taurus hates bringing up the past especially hearing stories about ex's. Taurus should not be compared to them fools.,839,0,0,"[{'text': 'Taurus', 'indices': [17, 24]}]"
123,2016-12-29,I posted a new photo to Facebook https://t.co/PpnJewZfSd,14,0,0,[]
124,2016-12-29,@scottiebhoy72 I've got the same feeling !,69,0,0,[]
131,2016-12-29,@PJMSEKI don't do the emojis but daddy please,65,0,0,[]
138,2016-12-29,Hellooo.. :) martin (MartinSawden) https://t.co/1OAXFyFmKT,1388,0,0,[]
141,2016-12-29,I'm too tired for life I shouldn't be allowed to exist right now,928,0,0,[]
166,2016-12-29,I raped Joe because it shot Nigel Farage.,71,0,0,[]
172,2016-12-29,RT @relaxingview: overthinking is the worst,391,0,0,[]
176,2016-12-29,I don't think I'll ever settle.,293,0,0,[]
180,2016-12-29,im procrastinating over duties that counts as procrastinating ive reached the summit everybody,4162,0,0,[]
184,2016-12-29,How to navigate the new https://t.co/AllWB2fKOV website design https://t.co/cMSwQDnO6w,212,0,0,[]
193,2016-12-29,"May papatol na tard dyan for sure.

#ALDUB76thWeeksary https://t.co/xUfMtPQvT3",18485,0,0,"[{'text': 'ALDUB76thWeeksary', 'indices': [36, 54]}]"
196,2016-12-29,RT jrmalvarez #VideoMTV2016 Lady Gaga,710,0,0,"[{'text': 'VideoMTV2016', 'indices': [14, 27]}]"
215,2016-12-29,#porn #sex #boobs https://t.co/cs6wEOLtcJ,116,0,0,"[{'text': 'porn', 'indices': [0, 5]}, {'text': 'sex', 'indices': [6, 10]}, {'text': 'boobs', 'indices': [11, 17]}]"
216,2016-12-29,"If anyone has my number, can you pretty please call me to make sure I'm awake and not dreaming that awake?",129,0,0,[]
237,2016-12-29,I'm going to bed night ppls,6571,0,0,[]
242,2016-12-29,"RT @Body_Tattoos: 1,000 #Facebook Likes Real, https://t.co/fFDKQ2ETw9 https://t.co/eHpLaxnWOd",30,0,0,"[{'text': 'Facebook', 'indices': [24, 33]}]"
244,2016-12-29,"RT @murwaaax3: Always trust your gut instincts. If you don't like the feeling of something 9/10 it's not for you. 

Leave it.",15172,0,0,[]
247,2016-12-29,#TeamBTS #SOOMPIAWARDS VKOOK STAN,14,0,0,"[{'text': 'TeamBTS', 'indices': [0, 8]}, {'text': 'SOOMPIAWARDS', 'indices': [9, 22]}]"
248,2016-12-29,RT @Dany_0088: @cristinaamaar if you ever come close to my house I'm calling the cops,139,0,0,[]
252,2016-12-29,RT @MAXDTHEGAWD: The Notebook (2004) https://t.co/NUZCptNcnJ,311,0,0,[]
260,2016-12-29,Kangen nonton sushow lagi #SOOMPIAWARDS #TeamSuperJunior,206,0,0,"[{'text': 'SOOMPIAWARDS', 'indices': [26, 39]}, {'text': 'TeamSuperJunior', 'indices': [40, 56]}]"
263,2016-12-29,This whole album slaps don't @ me https://t.co/kcS1hqJKi3,317,0,0,[]
266,2016-12-29,@usembbrussels @JohnKerry @StateDept https://t.co/FNT0muNhVW,206,0,0,[]
267,2016-12-29,RT RT RT RT RT RT tkmkescalate #VideoMTV2016 Lady Gaga,416,0,0,"[{'text': 'VideoMTV2016', 'indices': [31, 44]}]"
290,2016-12-29,@VeylePS3 @CraVzYT you don't even have 100.. KYS DUMBASS KID Your the reason the cod community is dead !,1197,0,0,[]
296,2016-12-29,@gudJake u wont tweet it,195,0,0,[]
297,2016-12-29,I liked a @YouTube video https://t.co/TAHHO7mTRJ Daredevil Gets Arrested for Climbing Skyscraper After Scaling Egypt Pyramid,38,0,0,[]
306,2016-12-29,RT @1942bs: I DONT CARE IF IT ISNT HALLOWEEN. DISNEY BETTER HAVE A 24 HOUR HALLOWEENTOWN MARATHON https://t.co/e2GWYU9q8A,142,0,0,[]
333,2016-12-29,Telkomsel: Ridho_Dede Terima kasih telah berpartisipasi. Yuk posting sebanyak-banyaknya agar kesempatan menang lebih besar :) -Tiara,4,0,0,[]
341,2016-12-29,@Linda_Johns_ @xrey1 @freedm_of_spch @IvankaTrump liberals are sick psychotic people.,1169,0,0,[]
352,2016-12-29,#pros and cons of tens machine coating garage floor,61,0,0,"[{'text': 'pros', 'indices': [0, 5]}]"
358,2016-12-29,up eating buffalo wings lol,1427,0,0,[]
359,2016-12-29,Whenever I feel tired I make sure to stay up an extra hour and a half just to be really sure I actually hate myself.,216,0,0,[]
363,2016-12-29,AKQ issues Area Forecast Discussion (AFD) https://t.co/1gIoxsygK0,99,0,0,[]
365,2016-12-29,"@daiiKaigan how did you even walk through the halls on day 1 i think anyone would have died

of suffocation",104,0,0,[]
375,2016-12-29,Heavy Lightning in York at 4am.  Monitor the weather guys.,187,0,0,[]
395,2016-12-29,@DiamondGirlsOf1 MAKE A POSITIVE IMPACT&amp;ALL THE BEST WHIL CAN'T NOBODY DO U LIKE JESUS FOR HE IS BLESSING U+NOW N GOD #EndlessPOSSIBILITIES!,1087,0,0,"[{'text': 'EndlessPOSSIBILITIES', 'indices': [122, 143]}]"
397,2016-12-29,Ask or confess me anything https://t.co/iZsnSwFmrd,633,0,0,[]
398,2016-12-29,@SiobhanTheSalad Do something interesting,951,0,0,[]
409,2016-12-29,RT @tacticianebooks: Sharks are so worried,398,0,0,[]
410,2016-12-29,@NicReyF bonne nuit!,40,0,0,[]
422,2016-12-29,RT @Versetti: protect your soul.,1029,0,0,[]
423,2016-12-29,I'm always surprised at my penchant for flying under the radar,461,0,0,[]
452,2016-12-29,RT @EXOGlobal: [PREVIEW] 161229 Xiumin on the way to KBS Gayo Daechukje Cr: snowseraphim901 https://t.co/FowtlB5WmB,197,0,0,[]
456,2016-12-29,RT @girlposts: when you we're about to say something but then you forget  https://t.co/Vvz5sayZ5w,12792,0,0,[]
461,2016-12-29,@daaisysteph text me babe,617,0,0,[]
472,2016-12-29,"RT @Shelbarooo: So I still haven't been to zoolights, the grotto, cosmic tubing, and I also haven't built a gingerbread house yet :'///",373,0,0,[]
474,2016-12-29,RT @WorIdStarComedy: RT when y'all find him! https://t.co/oA28Kc7CU1,127,0,0,[]
478,2016-12-29,"RT @aVeryRichBitch_: Aaliyah ( January 16, 1979 - August 25, 2001 ) https://t.co/FaPhsAA3xw",604,0,0,[]
479,2016-12-29,Travel time: Ruifang #TeamGOT7 https://t.co/CWE5R9aaE8,230,0,0,"[{'text': 'TeamGOT7', 'indices': [21, 30]}]"
491,2016-12-29,"RT @tarikkoon: Rain drop 

Drop top 
 
 We fi deh, fullstop.",601,0,0,[]
504,2016-12-29,RT @kevinabstract: 'if i believe you' wow the chorus is incredible and the outro man wow,4393,0,0,[]
522,2016-12-29,"Want to wake up my boyfriend because he's asleep next to me &amp; I want him to comfort me, but he has to be up for work at 3. Can't be selfish.",92,0,0,[]
534,2016-12-29,--&gt; https://t.co/KxIZVoI8Ro &lt;-- #Cholet #sexdate interracial #pov bigboob #realgirl amateure #nakedselfies #encule https://t.co/QWE0U9HKLq,32,0,0,"[{'text': 'Cholet', 'indices': [38, 45]}, {'text': 'sexdate', 'indices': [46, 54]}, {'text': 'pov', 'indices': [67, 71]}, {'text': 'realgirl', 'indices': [80, 89]}, {'text': 'nakedselfies', 'indices': [99, 112]}, {'text': 'encule', 'indices': [113, 120]}]"
538,2016-12-29,"RT @jayson_kantilal: Rhinoceros Attacks A Car Full OF Terrified Tourists (GRAPHIC VIDEO)
https://t.co/Ywr26Mj14h",21596,0,0,[]
542,2016-12-29,@officialjaden dont go to sm youll get locked in the basement for 9 years,4543,0,0,[]
550,2016-12-29,214x #TeamSuperJunior Tam,0,0,0,"[{'text': 'TeamSuperJunior', 'indices': [5, 21]}]"
557,2016-12-29,RT @PRAYINGFORHEAD: https://t.co/zrwwJezDM9,354,0,0,[]
559,2016-12-29,RT @uncurve: when girls get an attitude 9 times out of 10 they just want some food or some dick,110,0,0,[]
569,2016-12-29,O gt? https://t.co/NKXO7zDrDn,502,0,0,[]
573,2016-12-29,"""Ma, itakwil mo na lang ako kun siya yung nawawala kong kapatid"" https://t.co/FWYCwKIZH7",161,0,0,[]
577,2016-12-29,"RT @MeninistTweet: no matter what you think of cod, you can't deny this mission was the shit https://t.co/aSTHATjcy9",60,0,0,[]
579,2016-12-29,iba yung feelings pag siya ang kausap mo.,35,0,0,[]
596,2016-12-29,https://t.co/6bTVpnH3xn,1604,0,0,[]
600,2016-12-29,RT @godneybjs: the dangerous woman acapella is perfection https://t.co/YEyzxJNOsg,6437,0,0,[]
601,2016-12-29,RT @JoaoFangirlsQC: OYYYYY @boyband_joao https://t.co/86FeULgq5e,739,0,0,[]
606,2016-12-29,RT @mexitard: me ryan and justin &lt;3 https://t.co/nT6nLnVNMQ,257,0,0,[]
611,2016-12-29,The bags on our @SouthwestAir flight are so late that the flight had dropped off the TV above the claim.,3453,0,0,[]
614,2016-12-29,"Many life time ago ..
#TeamSuperJunior #SOOMPIAWARDS",193,0,0,"[{'text': 'TeamSuperJunior', 'indices': [22, 38]}, {'text': 'SOOMPIAWARDS', 'indices': [39, 52]}]"
616,2016-12-29,@rustlay sounds fun,1196,0,0,[]
625,2016-12-29,rip this is like 10th time #TeamGOT7 https://t.co/FmUHyQrt2q,108,0,0,"[{'text': 'TeamGOT7', 'indices': [27, 36]}]"
628,2016-12-29,RT @_Fraydoe: If there isn't snow where you live rn are you really even on winter break?,421,0,0,[]
637,2016-12-29,"RT @Femaleaddictors: 12 Booty Gifs To Keep You Going

https://t.co/45z0DXa7XM",9771,0,0,[]
639,2016-12-29,"RT @Manstagram_: ""Go text your other hoes"" 

Me: https://t.co/O4QhQr657B",364,0,0,[]
640,2016-12-29,@FaZeRug #Rug4M,3366,0,0,"[{'text': 'Rug4M', 'indices': [9, 15]}]"
642,2016-12-29,"Between The Lines - Week Ending Jan. 6, 2017 https://t.co/o6gW1dNslS",1689,0,0,[]
644,2016-12-29,we're the best fandomm #TeamEXO,1,0,0,"[{'text': 'TeamEXO', 'indices': [23, 31]}]"
645,2016-12-29,@Troushers You are quoting stained sources. If those were legit I would take them serious.,246,0,0,[]
652,2016-12-29,Vanguard News Nigeria https://t.co/XKBoEeKnML,56,0,0,[]
658,2016-12-29,I love how the xn logo looks miroesque https://t.co/ICyPh4EqQU,534,0,0,[]
665,2016-12-29,25 Healthy Habits to Start Today https://t.co/piHYZKaqEF https://t.co/s17PMgBbjd,180,0,0,[]
667,2016-12-29,got7 #TeamGOT7 25,1845,0,0,"[{'text': 'TeamGOT7', 'indices': [5, 14]}]"
680,2016-12-29,au where viktor sees chris' flower crown and asks yuuri to make one for him and makkachin so he can brag about it to yurio and chris,130,0,0,[]
682,2016-12-29,RT @briannAmour: Get you somebody who can do both #2017,393,0,0,[]
0,2016-12-29,@JohannaDaWaffle it was a good cry I think. Needed.,243,0,0,[]
11,2016-12-29,#Style #KirstenDunst AUTHENTIC Autographed #Photo COA SHA #11781 https://t.co/JdS0imTgVf #Model https://t.co/sek4tSnXYk,627,0,0,"[{'text': 'Style', 'indices': [0, 6]}, {'text': 'KirstenDunst', 'indices': [7, 20]}, {'text': 'Photo', 'indices': [43, 49]}, {'text': 'Model', 'indices': [89, 95]}]"
16,2016-12-29,RT @poemsposts: https://t.co/DNJOTnzhn8,2395,0,0,[]
